Majority.protein.IDs	Gene.names	quantified	Potential.contaminant	Intensity_Ctrl_acetylated_1	Intensity_Ctrl_acetylated_2	Intensity_Ctrl_acetylated_3	Intensity_GFP_Atg8_acetylated_1	Intensity_GFP_Atg8_acetylated_2	Intensity_GFP_Atg8_acetylated_3	LFQIntensity_Ctrl_acetylated_1	LFQIntensity_Ctrl_acetylated_2	LFQIntensity_Ctrl_acetylated_3	LFQIntensity_GFP_Atg8_acetylated_1	LFQIntensity_GFP_Atg8_acetylated_2	LFQIntensity_GFP_Atg8_acetylated_3	ImputedIntensity_Ctrl_acetylated_1	ImputedIntensity_Ctrl_acetylated_2	ImputedIntensity_Ctrl_acetylated_3	ImputedIntensity_GFP_Atg8_acetylated_1	ImputedIntensity_GFP_Atg8_acetylated_2	ImputedIntensity_GFP_Atg8_acetylated_3	iBAQ_Ctrl_acetylated_1	iBAQ_Ctrl_acetylated_2	iBAQ_Ctrl_acetylated_3	iBAQ_GFP_Atg8_acetylated_1	iBAQ_GFP_Atg8_acetylated_2	iBAQ_GFP_Atg8_acetylated_3	razorUniqueCount_Ctrl_acetylated_1	razorUniqueCount_Ctrl_acetylated_2	razorUniqueCount_Ctrl_acetylated_3	razorUniqueCount_GFP_Atg8_acetylated_1	razorUniqueCount_GFP_Atg8_acetylated_2	razorUniqueCount_GFP_Atg8_acetylated_3	AveExpr_GFP_Atg8_acetylated__vs__Ctrl_acetylated	logFC_GFP_Atg8_acetylated__vs__Ctrl_acetylated	P.Value_GFP_Atg8_acetylated__vs__Ctrl_acetylated	adj.P.Val_GFP_Atg8_acetylated__vs__Ctrl_acetylated
P33734	HIS7			19.284401656159783	18.544213588190388	18.433570364100085	18.13939706658777	19.074712482737823														17.663956525303462	16.545313282722685	16.444536912680864	16.210327048933276	17.10574961221303		1	1	0	0	1	0				
P33775	PMT1			20.695218519362793	19.59768450782455	19.06707349480835	19.012813423053274	19.827694067754422	19.62670737684274													19.290502079561907	17.814512893412285	17.29376873444457	17.299472096454217	18.074459888285066	17.87560627707313	1	0	0	0	1	0				
P34167	TIF3	+		23.127324820859123	22.539923528052963	21.73754134597334	22.246047151821177	22.2652367390005	22.040063586459688	21.897065486682223	21.219954006446375	20.473058628512934	20.903783455953786	20.956282914192908	20.632564394698324	21.4460091641776	21.37282885369288	20.797428331399676	21.039684052255826	20.487136863648256	20.939621621312313	21.869449769387508	20.90359330196997	20.11107797393883	20.67954721355139	20.658843947860415	20.435803875019346	5	4	1	3	3	1	21.01378481441442	-0.3832746040179167	0.20253867609951748	0.9965342103788666
P34232	MTR2			20.88628006253719	19.947899344194955	18.957736324170295	19.167855592457485	19.24850425185595	18.461578565216026	20.105621973377694	19.12117619380235					19.65456565087307	19.274051041048853					21.628405011065574	20.31156911811196	19.331272952135784	19.6013556541877	19.642111460715867	18.857318853775684	2	0	0	0	1	1	19.464308345960962			
P34730	BMH2	+		24.54264283804701	24.55323132129492	23.94305866207666	24.469609277463928	24.726554330610135	24.14308546198544	23.72218903285193	23.717512120849655	23.139997803942958	23.66892349434408	23.909232977064413	23.342463876097458	23.271132710347306	23.87038696809616	23.4643675068297	23.80482409064612	23.44008692651976	23.649521102711446	24.18523211302448	23.817365421661012	23.21705961649123	23.803573665643228	24.020625865919136	23.439290076994183	1	2	1	1	1	2	23.583386550858414	0.09618164486805725	0.6345089212604929	0.9965342103788666
P34760	TSA1	+		27.507251360010173	26.97846381388012	26.880535300110207	27.15580848565968	27.64198139314524	26.8557109368614	26.740769268939587	26.236099031898192	25.920797878581013	26.276349673863095	26.76578353322327	25.98072454605138	26.289712946434964	26.388973879144697	26.245167581467754	26.412250270165135	26.29663748267862	26.28778177266537	27.35629151245507	26.449048791713636	26.360987131992207	26.696223751306405	27.14250380592167	26.35836642933757	6	7	6	9	10	6	26.320087322092753	0.024271706153900396	0.8135110230317234	0.9965342103788666
P35176	CPR5			21.676988867906882	20.77556366554621		20.577219324629635															21.641506237771715	20.361625860799666		20.233111807696297			0	1	0	0	0	0				
P35179	SSS1			23.5335520513755	22.93150094140909	22.02044862888274	22.94917928471984	23.509750242387366	22.47763006830543													24.76110382707413	23.78059754249634	22.87941208401847	23.868106173620294	24.388784278417525	23.35879718403533	1	1	1	1	1	0				
P35189	TAF14			20.08891165614758	19.10398040216526	18.341072689782955	19.41306191023155	20.151662224841175	18.90407881103591													19.63839152673357	18.27500509813987	17.52196423980605	18.65391689401937	19.352624355758696	18.10717402165317	1	1	0	0	1	0				
P35691	TMA19	+		26.941767118473	25.966224933222435	25.258543175319225	25.948279931385347	26.346402949893804	25.79117590793234	25.227890437756493	24.426680652788377	23.845508140414832	24.23136944560261	24.665260330948097	24.30071939836938	24.77683411525187	24.579555500034882	24.169877843301574	24.36727004190465	24.196114280403446	24.60777662498337	27.49124698905899	26.137249629197047	25.43943472534232	26.189134915173167	26.547365080811325	25.994271118549605	5	7	4	7	7	5	24.449571400979963	-0.11836883709895218	0.5692638322009268	0.9965342103788666
P35842	PHO11	+		23.432603830733356	22.79345715518613	22.202477047550403	21.895212033562775	22.127734460222293	21.586738469491653	23.523506441980256	22.599336397219748	21.80283739038905				23.072450119475633	22.752211244466253	22.127207093275793	19.26524935896489	18.268594039602096	18.203728010582115	22.52265208268205	21.50505023252344	20.9239369789362	20.676635398713298	20.869264972502517	20.330402061471617	2	1	0	1	1	1	20.61490664439446	-4.07143234935619	5.362474403587226e-05	0.010027827134708112
P35844	KES1			21.833537228562427	21.40153954231164	20.82472874980283	21.106788791129976	21.18941848320938	20.799575227293968													20.859455143091406	20.049002282229235	19.482058343768912	19.824081818860783	19.86681865806989	19.479108481854215	0	1	0	1	1	1				
P35997	RPS27A	+		28.952980835394655	28.493952279141173	29.06700706501153	28.676932508256844	29.88547776646499	28.549474561949054	27.044629434971966	26.91174597078897	27.396919472047134	26.80317697235291	28.438390727329892	26.919132176015864	26.593573112467343	27.064620818035475	27.721289174933876	26.93907756865495	27.96924467678524	27.226189402629853	30.502460705980646	29.664976975115785	30.247898615034625	29.917787492044663	31.086439897382512	29.752569772566318	6	8	7	7	9	7	27.25233245891779	0.25167618087778365	0.528194659228075	0.9965342103788666
P36006	MYO3			27.949610696899096	27.04764965017575	26.561813120775597	26.987543115457132	26.389788799341442	27.175584878845573													25.666200553320348	24.38578433198562	23.909814656633948	24.39550808508021	23.757860916094224	24.545790075298093	0	0	1	0	0	0				
P36008	TEF4	+		27.067924345709873	26.660207198351586	26.346550219444463	26.70165824289101	27.213421557783953	26.491259519436348	25.49361361325547	24.85072222407009	24.632795673074614	24.87387277773788	25.373243262381433	24.670126200410166	25.042557290750846	25.003597071316594	24.957165375961356	25.00977337403992	24.90409721183678	24.977183427024155	26.09384226023885	25.307669938269182	25.003879813410546	25.418951270621818	25.89082173264446	25.170792773996595	6	7	8	8	10	6	24.982395625154943	-0.03742190837597903	0.7023544736452909	0.9965342103788666
P36048	SNU114			22.133578109545347	20.509133617596788	21.160322748749895	21.073397621873145	20.928205409059686	22.116532117199824													19.825076985003765	17.822177318443828	18.483233303645413	18.456271610533392	18.271186544849638	19.461646332689515	0	1	1	1	1	1				
P36094	SPC42			22.607298252299387	21.878923900784724	19.44535823258984		20.98465334604501	22.503548446889216													21.69734650424808	20.590516978122036	18.166818163975634		19.726183858325236	21.24721203886918	1	1	0	0	0	1				
P36105	RPL14A	+		23.8101183444373	24.522696219833136	23.954441192897395	23.03065450878481	25.364199659331934	24.54955179359382	23.26171360526015	24.05104859035779	23.45891370155722	22.405119384250685	24.79977636493248	23.944084414550897	22.81065728275553	24.203923437604296	23.78328340444396	22.541019980552726	24.33063031438783	24.251141641164885	24.35959821502329	24.69372091580775	24.13533274292049	23.27150949257263	25.565161790249455	24.75264700421108	1	3	1	1	4	2	23.6534426768182	0.10830927043388883	0.8604791992954672	0.9965342103788666
P36114	YKR018C																											0	1	1	1	0	1				
P36136	SHB17	+		26.420499816214168	25.584355618301583	26.827386537279587	27.034444390136148	25.373657803172637	26.121050793370696	25.692193946069718	25.176100085103066	26.154262057428348	26.33109858289942	26.521012387256334	24.437313825219867	25.241137623565095	25.32897493234957	26.47863176031509	26.46699917920146	26.051866336711683	24.744371051833856	26.162624764742553	24.94802539221859	26.200923165245076	26.467944451866362	24.767265012032553	25.516791081930354	3	4	4	3	4	3	25.71866348066279	0.07149741717241653	0.8991245235284282	0.9965342103788666
P37263	YCR087C-A	+		24.358109489814982	23.81098155249685	23.962231291965768	24.439253877632947	24.015113846921892	23.68252070077241	24.143786918630862	23.205942808592408	23.46506812857573	23.68805806933645	22.98735588143229	22.97928074107236	23.69273059612624	23.358817655838912	23.78943783146247	23.82395866563849	22.51820983088764	23.286337967686347	25.100234438343367	24.174651326413855	24.335767919931257	24.87275393936316	24.408721055781808	24.07826098933207	4	5	5	6	4	5	23.411582091273353	-0.4041598730717162	0.27981044457569465	0.9965342103788666
P37291	SHM2	+		25.437838220287944	25.054492040212388	25.124876289454335	25.53768650997142	25.79859658577559	25.082704234126563	23.887022733588225	23.354548428910576	23.139957379229614	23.41141672328721	23.754285564723915	23.28176281863384	23.4359664110836	23.50742327615708	23.464327082116355	23.54731731958925	23.285139514179264	23.58882004524783	24.232430588710468	23.47062923402353	23.55088033731396	24.02365399159577	24.244671214529646	23.530911942580357	5	7	7	5	7	6	23.471498941395563	0.004520036553103068	0.9719555678380852	0.9965342103788666
P37292	SHM1	+		23.8428833716673	23.05574465081578	23.521237511152528	23.162491059639716	23.863869886304546	22.852914062326942	22.46398428192976	21.683769175036478	22.337260517729202	22.224161136441847	22.867307588314027	21.45427710079813	22.012927959425138	21.836644022282982	22.661630220615944	22.360061732743887	22.398161537769376	21.76133432741212	22.534382247125716	21.36878835166282	21.84414806604805	21.545365048299967	22.206851022094494	21.198028277816633	2	1	4	2	3	1	22.17179330004158	0.0027851318671032743	0.9926057683248406	0.9965342103788666
P37302	APE3	+		27.69326805267392	25.35205231886326	25.24696423390959	25.538640920936167	25.802213908956965	24.501500592909718	24.89357280030148	24.30396437042235	24.19795394755573	24.469927191917836	24.71031090722755	24.096122369512127	24.442516477796858	24.456839217668854	24.522323650442473	24.605827788219877	24.2411648566829	24.403179596126115	26.65778542253875	23.938114514116716	23.842893283211527	24.19453340400283	24.418213539153328	23.119633302805823	5	5	5	6	4	3	24.445308597822844	-0.05716903495976666	0.6647008840502531	0.9965342103788666
P37898	AAP1																											0	1	0	0	0	0				
P38009	ADE17			20.583403266303748	20.011129231047942	19.936472313993708	20.127306713437495	20.920040366760535	19.987191969909926													19.088489017531284	18.1377598076641	18.072969744658348	18.32376757786686	19.0766083783196	18.145893061168735	1	0	0	0	0	0				
P38011	ASC1	+		27.470107819320315	26.904222054085817	26.529907569579162	26.890915056101644	27.381130356607557	26.688245105866866	26.334513080863285	25.482608942127698	25.11877176257262	25.444838851234024	25.76655114967403	25.300772454392085	25.883456758358662	25.635483789374202	25.443141465459362	25.580739447536065	25.297405099129378	25.607829681006073	27.019587689906306	26.07524675006043	25.710799119602257	26.131770039889464	26.582092487525077	25.89134031648413	15	12	13	9	12	10	25.574676040143956	-0.15870259517357255	0.3527350682178811	0.9965342103788666
P38013	AHP1	+		28.173698006358826	27.72300062728699	27.461895073137946	27.780947521676065	27.94883460332471	27.412813657476296	27.01678691121353	26.61512725932447	26.367282162544043	26.713559782737573	26.94209085686507	26.32046636200734	26.565730588708906	26.768002106570975	26.691651865430785	26.849460379039613	26.47294480632042	26.62752358862133	28.5532528755025	27.72410032181929	27.472861621718724	27.851877504021573	27.979871732799914	27.445983866651247	7	7	8	5	6	4	26.662552222448667	-0.025151928909767918	0.856348927684536	0.9965342103788666
P38061	RPL32	+		30.37997679214733	30.011691357941448	29.008139421790997	29.555037854115888	29.77859513446005	29.495116080243832	28.33541080930284	27.843511402697445	26.85534314663275	27.48117813986775	27.534138430299066	27.46650419209106	27.884354486798216	27.99638624994395	27.179712849519493	27.61707873616979	27.064992379754415	27.77356141870505	30.929456662733315	30.18271605391606	29.18903097181409	29.795892837903708	29.979557265377572	29.698211290861096	21	19	14	16	15	17	27.58601435348182	-0.20160701721080443	0.5075849722806225	0.9965342103788666
P38063	PRS4																											1	0	0	1	0	1				
P38074	HMT1			19.96028481234022	18.73372577945786	18.937574685031706	18.331327670581587	19.2082105393456	18.869042896114227													19.339839681483898	17.73482547399016	17.948541233612488	17.40225765292709	18.23924766882081	17.902213105289178	1	0	0	0	0	0				
P38075	PDX3			21.543255127746587	20.900395507178413	20.25130498923698	20.67043824491243	21.411628803792834	20.655433941166827													21.50777249761142	20.486457702431867	19.847234038538918	20.326330727979094	21.027628433989197	20.273566651062932	0	1	0	0	1	0				
P38077	ATP3						22.815833567360826																		21.886763549706334			0	1	1	1	1	1				
P38088	GRS1	+		26.29769963567371	25.75637103858809	26.054995565782484	25.981818622093453	26.813884212025837	25.476735081144938	24.079588135022128	23.431397112079868	23.780457166503922	23.69045587063815	24.503465588854745	23.156036153955714	23.628531812517505	23.584271959326372	24.104826869390664	23.82635646694019	24.034319538310093	23.463093380569703	24.454862083480936	23.535078311783938	23.84356969302682	23.830356183102513	24.622528920164598	23.28751286898344	6	3	8	5	10	3	23.773566671175757	0.0020462481951462053	0.9926584728785649	0.9965342103788666
P38115	ARA1			21.331426523298465	19.940155937159165	19.737570020948503	19.999506531786388	20.485157329755612	20.80482150746658													20.488588971105692	18.718863210355018	18.526144148192838	18.848044092795448	19.293802037894373	19.615599295305085	1	1	0	2	2	1				
P38182	ATG8	+		21.773686473643057	21.34759136328907	24.243305333641874	32.019763942596484	33.76413623485397	30.870155111893574			23.353458485404808	30.762696930022493	32.606919097549536	29.659360570674203	20.841187710945704	19.195578332276103	23.67782818829155	30.898597526324533	32.137773047004885	29.96641779728819	22.515811422171442	21.711261137206076	24.616841961607363	32.4532640043267	34.15774344371388	31.265895400453232	0	0	1	33	53	21	26.119563767021827	9.762731379701421	0.00017304733790633265	0.0161799260942421
P38202	YBL028C			20.272762922156584	19.6831351222302	19.54148435561255	18.91892564589873	19.360322949207134														21.822242792742575	20.85415981820481	20.72237590563564	20.15978062968655	20.561285080124655		1	1	1	0	0	0				
P38205	NCL1			21.070884159951394	20.738442787757936	20.72937520549414	20.90879323883594	21.448055390404573	20.798657214179133													19.262812025919303	18.551915479114463	18.55271475089915	18.792096218005675	19.29146551670401	18.64420042017831	1	0	0	1	1	0				
P38219	OLA1	+		26.12981812770308	25.5361060834121	25.238875771877755	25.71278426846519	26.23507810186588	25.15597765325189	24.452297302985045	23.840187439782454	23.554232488889397	23.972653112788734	24.425051951365475	23.504142628839595	24.00124098048042	23.99306228702896	23.87860219177614	24.108553709090774	23.955905900820824	23.811199855453584	25.09433549756791	24.12216827866556	23.83480482117969	24.36867675153185	24.851077732062244	23.774110363147997	8	7	5	6	10	5	23.958094154108448	0.0009180020265517896	0.9941176436387753	0.9965342103788666
P38248	ECM33	+		23.52909890927592	23.344728803200017	23.077232657114	23.22896661550893	24.561508911038075	23.07528425623192		22.891224027575063	22.35034451840626		24.099101202891543	22.731273552430054	18.201907574966008	23.044098874821568	22.674714221293	19.34657174635521	23.62995515234689	23.038330779044042	23.75665068497455	23.193825404287267	22.93619611224973	23.14789350440939	24.440542947068234	22.95645137196182	0	1	1	0	2	1	21.655929724804455	0.6980456688885255	0.6921979847289401	0.9965342103788666
P38250	IST2	+		26.331494316600278	26.011004924719057	25.15896232781347	25.90211028074687	25.44560634886106	25.66232888065429	25.06984454780145	24.471768847428894	23.624294363671726	24.345388596691784	23.782287896053298	24.031559028887106	24.618788225296825	24.6246436946754	23.948664066558468	24.481289192993824	23.313141845508646	24.338616255501094	24.63304667374268	23.934102107250084	23.09192636439298	23.895037751091103	23.398640966334995	23.617496577827968	8	7	5	7	6	5	24.220857213422377	-0.35301623084237477	0.36806666051668874	0.9965342103788666
P38264	PHO88	+		24.969458896002287	24.69729403585111	24.567340022139906	24.656604563087114	25.170401887834036	24.748401811774468	23.28797229484103	22.866866594209522	22.684829611737207	22.848000116894195	23.338378950117626	22.865820945790972	22.836915972336406	23.019741441456027	23.00919931462395	22.983900713196235	22.869232899572975	23.17287817240496	24.711583844530672	24.06096380976812	23.940876650105395	24.09010462481733	24.56400909669395	24.144142100334125	4	4	4	4	4	4	22.981978085598428	0.05338501891926484	0.6999007039498528	0.9965342103788666
P38330	YBR238C			22.2546528094469	21.2021970766523		20.423746639388995	20.970840064137207	21.17725284717066													20.482204585145524	19.051293677739547		18.34267352828945	18.849874100167366	19.058419962900558	0	0	0	0	0	1				
P38427	TSL1			25.19350362854515	23.505586250883542	23.29271199980225	24.014648471469133	24.763706870119442	22.720012592616396													23.09912730935642	21.032754757083428	20.829747360050618	21.61164726548223	22.32081281126224	20.279251613458932	1	0	0	0	1	0				
P38431	TIF5			22.029820514891608	21.523961498677398	21.653891716193463	21.642894747878774	22.530475636419425	21.574454387768878													20.82441288331413	19.94009869248854	20.079895764053088	20.128862229503124	20.976550265173476	20.02266209622267	1	1	1	1	1	1				
P38555	YPT31			22.78117918924029	22.289208962696588	21.519130867121255	22.235188895503484	22.411237098963564	22.138534925807356													22.423768464217765	21.55334306306268	20.79313182153583	21.569153283682784	21.705308634272566	21.4347395408161	0	0	0	0	1	0				
P38616	YGP1			22.194922887367145	21.527103833190793	20.983694434535533	21.80710598763476	21.616458430214102	20.926245676693775													22.159440257231978	21.113166028444248	20.57962348383747	21.46299847070142	21.232458060410465	20.544378386589884	0	0	0	1	0	0				
P38625	GUA1	+		25.019348344346607	24.5707526805339	24.363022380175977	24.79966798449409	25.10990834787842	24.41149314413347	23.85099370437976	23.33666413785643	23.250356397204353	23.763918458860818	23.91945357697897	23.38211249067029	23.399937381875137	23.489538985102936	23.574726100091095	23.899819055162858	23.45030752643432	23.68916971728428	23.524434095574144	22.697383257150058	22.499519810840617	22.996128848923455	23.266476359437487	22.57019423539228	5	3	3	2	3	3	23.58391646099177	0.19169794393742734	0.24044482630756572	0.9965342103788666
P38626	CBR1	+		23.562697071064523	22.84878404746691	22.611662211556443	22.90753664708001	23.465589445921996	22.6820763544277	22.49441774438473	21.739301345556832	21.53061960642744	21.78958251722006	22.307533253613702	21.6164694237293	22.043361421880107	21.892176192803337	21.85498930931418	21.9254831135221	21.83838720306905	21.923526650343288	22.864249428206925	21.771881229997938	21.544626248135952	21.900464117424246	22.41862406339593	21.637244051601378	3	2	3	3	2	3	21.91298731515534	-0.03437665235439269	0.8031135935545719	0.9965342103788666
P38688	SRP72																											0	1	0	0	0	0				
P38689	PRS3	+		21.955903923734528	21.472081946889926	21.173301873593324	21.65949272589254	22.124232402180194	21.28775904096258	22.0736628797852	21.246612749843436	21.18261167100877	21.19992822109689	21.691123486446052	21.07940808757148	21.622606557280577	21.39948759708994	21.506981373895513	21.33582881739893	21.2219774359014	21.386465314185468	21.257456280876934	20.395179129420953	20.10626591017283	20.652420196236775	21.07726701965413	20.242926738136255	1	2	2	1	2	2	21.41222451595864	-0.19493465359341045	0.25091797549382155	0.9965342103788666
P38701	RPS20	+		28.755251002211075	28.244964180033307	28.271593243506164	28.250835775746808	29.02277128082244	28.053398365597964	27.064915904759054	26.452427394913727	26.490493104643956	26.46276622658261	27.08910903013058	26.23244566730445	26.61385958225443	26.60530224216023	26.814862807530698	26.59866682288465	26.619962979585928	26.53950289391844	29.304730872797066	28.415988876007916	28.452484793529255	28.491690759534627	29.22373341173996	28.256493576215224	16	15	16	16	16	15	26.63202622138906	-0.09196397851878402	0.413477264085201	0.9965342103788666
P38707	DED81			23.404180459210192	23.069247501011883	22.377183252906395	22.94578646048192	23.639187998091064	22.730467753111977													22.146305407738577	21.43291727492889	20.75071988087188	21.379286522212134	22.03279520695098	21.126208041671635	0	1	1	1	1	1				
P38708	YHR020W	+		23.73474041851792	23.282715872786795	23.66164742240847	23.251959086394574	24.61063626653621	23.241843243616373	21.9534400098776	21.48891160257695	21.567552984224115	21.360367824037137	22.510063660948553	21.233861998132546	21.502383687372976	21.641786449823456	21.891922687110856	21.496268420339177	22.040917610403902	21.540919224746535	21.962292194216545	21.131812473874046	21.520610877544204	21.170885975295032	22.48967030256637	21.12301035934627	1	1	2	1	6	1	21.68569967996615	0.014004143727444074	0.949718314158468	0.9965342103788666
P38715	GRE3			20.492412529200763	19.693344701059868	19.15985778977367		20.51608078274942	19.717009141452625													19.51833044372974	18.340807440977468	17.817187383739753		19.19348095760993	18.396542396012872	1	0	0	0	1	0				
P38720	GND1	+		27.148868316075383	26.593448457217466	26.412813092287575	26.56760555258746	27.40382302123662	26.55854438219767	25.616809059637674	24.99295518665412	24.68592527581212	24.9426268070375	25.772069821357906	24.853058409870233	25.16575273713305	25.145830033900626	25.010294978698862	25.07852740333954	25.302923770813255	25.16011563648422	25.890993264603768	24.957118231134473	24.786349720253064	25.001105614317673	25.797430230096534	24.95428467075733	7	8	7	6	9	4	25.14390742672826	0.0732296869681619	0.5293563082717874	0.9965342103788666
P38788	SSZ1	+		25.162636264083844	25.013327444667258	24.635937383601895	25.04729285485702	25.792479238580757	24.6221246754041	22.966569082536243	22.755221746756924	22.42450513945815	22.88742925474559	23.58282385993163	22.512303194750547	22.51551276003162	22.90809659400343	22.748874842344893	23.02332985104763	23.113677809386978	22.819360421364536	23.85413513954226	23.326371145514297	22.958847938497417	23.430166843517267	24.135460374370705	22.96723889089379	6	7	7	6	7	4	22.854808713029847	0.26129462847306684	0.14183811763171245	0.9965342103788666
P38791	DYS1	+		23.358331135674103	23.618140024935524	23.85749831921404	23.80336787201749	24.923301912027693	23.363999960468327	22.51618069305624	22.130263869033175	22.244215157319495	22.304288786899264	23.29751706841146	22.081916862593655	22.065124370551615	22.28313871627968	22.568584860206236	22.440189383201304	22.828371017866807	22.388974089207643	22.26395481648537	22.145308531135413	22.39453367946241	22.400366666030585	23.48040785317049	21.923238981310863	2	1	1	0	4	1	22.429063739552213	0.2468955144127456	0.25577766155336146	0.9965342103788666
P38809	YHR097C	+		25.162284367790928	24.521050919070728	24.15732488286196	24.420322508075454	24.358995600819505	24.51650942945741	24.116098972687922	23.450841232929093	22.950313647271763	23.246286264018714	22.989295136640017	23.18288137815567	23.6650426501833	23.603716080175598	23.274683350158504	23.382186860320754	22.520149086095365	23.48993860476966	24.62430139712658	23.604612773795	23.250753591634716	23.573714650612935	23.472494890486686	23.632141798824335	5	4	3	4	2	4	23.322619438617195	-0.3837225097772077	0.22761587424285562	0.9965342103788666
P38810	SFB3																											0	0	0	0	1	0				
P38811	TRA1	+		24.832233892986373	23.77283566137889	23.14234579938756	23.73419339260171	24.03937827595196	23.152436338675027	24.282571378284004	23.16479416876556	22.495258275183655	23.086642918755174	23.491282459710664	22.219731904097948	23.83151505577938	23.317669016012065	22.819627978070397	23.222543515057215	23.022136409166013	22.526789130711936	20.633520913982903	19.19566750776404	18.575044499821193	19.22685552680007	19.49214755728002	18.60733869970283	0	1	0	0	1	1	23.123380184132834	-0.3991143316422239	0.2423250478380586	0.9965342103788666
P38845	CRP1			21.969836239415695																		21.271388596558097						1	0	0	0	0	0				
P38862	ATG7	+					27.215684551749472	29.69550283349549	26.065072419913623				25.33792597992862	27.71058869626339	24.15113843238346	19.147904730627744	19.15029215662352	19.706667434031264	25.47382657623066	27.241442645718738	24.458195658997447				25.208612022093707	27.648537450969425	24.020240117087297	0	0	0	7	24	4	22.529721533704894	6.389533519888108	8.751603355114912e-05	0.010910332182709924
P38879	EGD2	+		25.028053590988385	24.485171017152503	23.5152659933411	24.25460048061916	23.864110086459117	24.24062248933019	24.314633165510713	23.75503476275449	22.670673860034398	23.523581457262317	23.021119430450085	23.399536100787905	23.86357684300609	23.907909610000996	22.99504356292114	23.659482053564357	22.551973379905434	23.706593327401894	25.577533461574376	24.65619571312711	23.69615754336419	24.49545546440698	24.06507221737664	24.443717699947452	3	4	2	4	2	2	23.44742979613332	-0.2828270850188481	0.5090173127320528	0.9965342103788666
P38902	RPB11			20.021120413453218																		20.400675282596897						1	0	1	0	0	1				
P38911	FPR3	+		24.789490362992307	24.395447842789	24.10546512847709	24.050989159848285	24.141151069875587	24.605799148725684	24.348097044573493	23.82224366253145	23.35409936428217	23.33453722189353	23.45637647572344	23.804802605225515	23.89704072206887	23.975118509777953	23.678469067168912	23.47043781819557	22.98723042517879	24.111859831839503	25.338970233578298	24.566472538763612	24.286356678500184	24.291844143636105	24.342113200793108	24.808894359342943	2	3	2	1	1	3	23.686692729038267	-0.3270334079339534	0.3033270562070801	0.9965342103788666
P38912	TIF11	+		23.58304694802753	22.70547841450913	22.490780871529616	22.652924603258178	22.815954221732024	22.60761093391939	22.69236115694304	21.809459711518407	21.600168905529266	21.7472914570357	21.92166118450348	21.719292092861345	22.241304834438417	21.962334558764912	21.924538608416007	21.88319205333774	21.45251513395883	22.026349319475333	24.325171896555915	23.069148188426137	22.864317499495105	23.086424664988392	23.20956143059194	23.003351222479047	3	2	2	2	2	2	21.915039084731877	-0.2553738316158132	0.25423866326676503	0.9965342103788666
P38968	SEC31	+		23.337375408266443	21.715039556269833	22.311464238273153	21.51945437277164	22.25781395501547	22.25021932518146	22.47821514210782		21.502035629269507			21.43218749554424	22.027158819603198	18.562095336368806	21.82640533215625	19.740299383846697	20.009606435249207	21.73924472215823	21.39500218252276	19.39421115591477	20.00050269196657	19.268456260229787	19.96692298960332	19.961461439469048	1	1	1	1	2	1	20.65080167156373	-0.3088363156247027	0.7813140342199658	0.9965342103788666
P38972	ADE6	+		22.334760200447743	21.855420191217316	21.888084728723765	22.512854851569376	22.643406157941836	21.850899879238277	21.668146387088353	21.154395382563493	21.125451939887352	21.87239457947475	21.92739386769452	21.1794487008473	21.21709006458373	21.307270229809998	21.449821642774094	22.00829517577679	21.458247817149868	21.486505927461288	19.796777229783395	18.93898204594159	18.98151343749652	19.666246994106853	19.756905447609018	18.966532248605198	2	1	1	1	2	0	21.487871809592626	0.3262889944067062	0.1653595282411976	0.9965342103788666
P38986	ASP1			22.23209033492956	21.162945800390474	21.727654935645585	21.822203198974805	22.516934246967907	21.04638432591936													21.781570205515546	20.333970496365083	20.90854648566868	21.06305818276262	21.717896377885427	20.24947953653662	0	0	1	1	1	0				
P39015	STM1	+		23.713405499893973	23.296518294071426	23.067761432436697	23.11084074302574	23.782902554504012	23.230237441155246	22.96165281627661	22.546830771558852	22.213078997231147	22.336912795595598	22.863681629119785	22.395956764264252	22.51059649377199	22.699705618805357	22.53744870011789	22.47281339189764	22.394535578575134	22.70301399087824	23.677922869758806	22.88258048932488	22.663690481738634	22.766733226092402	23.398902184700376	22.848370151051352	3	3	2	2	3	1	22.553018962341042	-0.05912928378140592	0.6846735220512918	0.9965342103788666
P39016	MPT5			26.770831701996553	25.822024017375604	25.872329193171637	26.00453989869016	26.61853922642798	25.26684686290696													25.32031157258254	23.993048713350213	24.053220743194732	24.24539488247798	24.8195013573455	23.46994207352422	1	0	2	0	1	0				
P39076	CCT2			20.360353194588637	18.891258910509713	19.163749313811138	19.20794707503977	19.892521472041405	18.84306823410935													19.051852070047055	17.204302611356752	17.48665986870666	17.590821063700016	18.235502607831354	17.188182449599037	1	0	0	0	0	0				
P39077	CCT3	+		23.140786249518314	22.4926170167821	22.972650220769005	22.683213312293926	23.855536439477568	22.370252918407335	22.283543821476957	21.765666094662333	22.140772366117854	21.942199047400436	23.02868411296013	21.609922223298344	21.832487498972334	21.918540941908837	22.465142069004596	22.078099643702476	22.559538062415477	21.916979449912333	21.645872000745854	20.619247593398256	21.10914765143364	20.87967417672329	22.012104451036635	20.528954009666144	1	1	3	2	2	0	22.128464610986008	0.11281554871483834	0.6715764117200279	0.9965342103788666
